Severity,Temperature_C,Wind_Speed_kmh,Visibility_km,Precipitation_mm,Humidity_pct,Pressure_hPa,Speed_Limit,Weather_Condition,Road_Type,Hour,Day_of_Week,Month,State,Junction,Traffic_Signal,Crossing,Stop,Amenity,Country
2,33.3,0.5,9.4,0.0,56.2,1009.31,50,Clear,Ring Road,10,Friday,1,"Mysuru, Karnataka",0,0,0,0,0,India
3,22.2,4.0,10.6,0.0,60.6,1006.54,40,Fog,State Highway,10,Thursday,7,"Hubballi, Karnataka",0,1,1,0,0,India
3,29.4,2.3,12.4,10.3,63.9,1013.37,40,Heavy Rain,City Street,17,Friday,8,"Mysuru, Karnataka",0,0,0,0,0,India
2,20.4,7.3,10.5,0.0,86.3,1008.38,100,Cloudy,Ring Road,12,Friday,7,"Bengaluru, Karnataka",0,1,0,0,1,India
1,30.2,7.4,12.3,0.0,74.0,1020.87,50,Clear,Rural Road,8,Thursday,8,"Belagavi, Karnataka",0,1,0,1,0,India
3,27.5,17.4,6.5,0.0,43.1,1008.59,60,Clear,City Street,12,Wednesday,2,"Mysuru, Karnataka",0,1,1,0,0,India
3,37.7,8.4,11.1,0.0,67.4,1018.45,50,Clear,Ring Road,6,Tuesday,8,"Hubballi, Karnataka",1,0,1,0,0,India
1,20.3,7.5,10.6,0.0,60.4,1014.39,40,Clear,City Street,7,Wednesday,8,"Bengaluru, Karnataka",1,1,1,0,0,India
1,34.9,3.2,13.6,0.0,61.6,1014.35,30,Cloudy,National Highway,13,Friday,6,"Mysuru, Karnataka",1,1,0,1,0,India
4,19.5,23.0,10.1,7.8,65.0,1009.21,40,Thunderstorm,State Highway,11,Monday,2,"Belagavi, Karnataka",0,1,0,0,1,India
1,21.4,1.1,9.7,0.0,81.9,1007.7,80,Cloudy,State Highway,21,Wednesday,4,"Hubballi, Karnataka",0,0,0,0,0,India
4,19.6,48.4,8.3,17.8,52.8,1008.7,40,Heavy Rain,State Highway,10,Monday,9,"Belagavi, Karnataka",0,0,0,0,1,India
1,29.3,7.8,14.5,0.0,68.1,1015.23,40,Cloudy,City Street,15,Tuesday,12,"Mangaluru, Karnataka",0,0,1,0,0,India
2,22.1,2.5,2.9,0.0,69.4,1012.62,100,Cloudy,City Street,16,Saturday,8,"Mysuru, Karnataka",0,1,1,0,1,India
4,21.3,5.2,11.5,0.3,61.7,1000.67,80,Heavy Rain,National Highway,0,Wednesday,9,"Bengaluru, Karnataka",0,1,0,0,1,India
1,29.0,0.2,9.9,0.0,55.4,1003.56,30,Cloudy,Rural Road,16,Saturday,2,"Belagavi, Karnataka",0,0,0,0,1,India
4,30.3,2.2,9.4,6.98,53.7,1009.32,60,Heavy Rain,State Highway,7,Friday,8,"Belagavi, Karnataka",0,1,1,0,1,India
1,28.2,4.9,9.0,0.0,58.7,1012.68,50,Clear,Ring Road,22,Wednesday,12,"Mysuru, Karnataka",0,0,0,1,1,India
1,27.2,9.7,9.8,0.0,76.1,1008.85,50,Clear,Ring Road,6,Tuesday,12,"Mysuru, Karnataka",0,0,1,0,0,India
1,37.1,1.7,11.4,1.32,59.6,1007.49,50,Heavy Rain,Ring Road,11,Monday,4,"Hubballi, Karnataka",0,1,0,0,0,India
3,28.7,13.5,7.6,0.0,63.5,1005.08,40,Cloudy,City Street,5,Wednesday,4,"Mysuru, Karnataka",1,1,0,0,1,India
4,32.0,22.3,10.4,1.2,47.6,1014.57,120,Heavy Rain,National Highway,23,Thursday,4,"Mysuru, Karnataka",1,0,1,0,0,India
2,28.7,10.2,11.1,0.0,57.9,1010.5,40,Fog,City Street,13,Wednesday,1,"Bengaluru, Karnataka",1,0,0,0,0,India
1,22.5,4.2,7.1,0.0,68.4,1018.4,40,Clear,National Highway,15,Wednesday,2,"Mangaluru, Karnataka",1,1,0,0,0,India
1,30.7,1.6,11.5,0.0,40.0,1003.5,50,Cloudy,State Highway,4,Friday,6,"Belagavi, Karnataka",0,1,0,0,1,India
1,24.7,0.2,11.1,0.0,80.7,1013.46,40,Clear,City Street,17,Monday,1,"Mysuru, Karnataka",0,1,0,0,0,India
2,27.5,15.8,7.6,0.0,56.1,1012.74,50,Cloudy,National Highway,7,Monday,1,"Mysuru, Karnataka",0,0,1,0,0,India
1,29.5,11.9,6.4,17.98,91.4,1014.24,30,Rain,Ring Road,20,Thursday,12,"Mysuru, Karnataka",0,0,0,0,0,India
3,18.3,7.8,7.6,0.0,71.3,1014.13,60,Clear,Ring Road,7,Monday,3,"Mysuru, Karnataka",1,0,0,1,1,India
1,20.0,1.3,10.4,0.0,37.5,1007.46,40,Cloudy,State Highway,7,Wednesday,12,"Bengaluru, Karnataka",0,1,0,0,0,India
4,32.5,2.8,9.8,3.71,69.2,1009.1,120,Rain,City Street,2,Tuesday,12,"Mangaluru, Karnataka",1,0,1,0,0,India
1,24.7,20.3,14.2,0.0,60.2,1010.83,40,Clear,State Highway,12,Tuesday,7,"Mangaluru, Karnataka",0,0,0,1,0,India
1,24.9,7.8,8.9,15.32,69.3,1004.99,30,Rain,Rural Road,14,Thursday,5,"Mysuru, Karnataka",0,0,0,0,0,India
4,28.8,39.5,7.3,0.0,89.3,1015.16,40,Cloudy,City Street,4,Thursday,7,"Mangaluru, Karnataka",0,1,0,0,1,India
4,26.1,50.0,12.0,0.0,75.6,997.63,50,Fog,State Highway,18,Wednesday,7,"Hubballi, Karnataka",1,0,1,1,0,India
3,30.1,19.4,7.1,0.0,61.6,1004.19,60,Clear,State Highway,12,Monday,8,"Mysuru, Karnataka",0,1,0,1,0,India
1,27.7,3.6,7.6,0.0,44.0,1001.61,50,Clear,State Highway,13,Thursday,5,"Hubballi, Karnataka",0,0,0,0,1,India
3,29.0,3.2,7.7,0.0,78.1,1015.5,80,Cloudy,Ring Road,12,Saturday,1,"Mysuru, Karnataka",1,1,0,0,0,India
1,24.5,3.5,1.0,0.0,72.6,1011.08,50,Clear,National Highway,11,Friday,11,"Hubballi, Karnataka",1,0,1,0,0,India
4,29.0,50.0,11.7,10.28,82.4,1007.34,40,Thunderstorm,National Highway,14,Thursday,2,"Mangaluru, Karnataka",0,1,0,1,1,India
1,33.5,4.9,12.8,0.0,62.9,1010.48,40,Clear,Rural Road,7,Monday,10,"Mysuru, Karnataka",0,1,0,0,0,India
1,25.2,14.7,12.8,17.48,69.4,1011.32,50,Rain,Rural Road,7,Thursday,5,"Belagavi, Karnataka",0,1,1,0,1,India
4,32.6,38.3,15.0,0.0,61.3,1003.8,100,Cloudy,Rural Road,19,Thursday,7,"Mysuru, Karnataka",1,0,1,0,0,India
1,27.7,20.6,14.5,0.0,66.3,1010.73,50,Clear,City Street,21,Saturday,11,"Hubballi, Karnataka",0,1,1,0,0,India
2,31.7,10.9,9.0,0.0,42.3,1016.94,80,Clear,City Street,10,Monday,8,"Mangaluru, Karnataka",1,0,0,0,0,India
1,28.6,2.2,13.3,0.0,69.8,1017.82,30,Cloudy,City Street,8,Wednesday,11,"Belagavi, Karnataka",1,1,0,0,0,India
1,27.8,2.3,9.7,0.0,70.7,1014.27,60,Cloudy,National Highway,16,Monday,12,"Mysuru, Karnataka",0,0,0,0,0,India
1,29.7,8.1,8.7,0.0,57.4,1011.29,50,Clear,City Street,11,Thursday,4,"Hubballi, Karnataka",0,1,0,0,0,India
4,34.1,36.4,7.7,0.0,74.1,1014.62,40,Fog,National Highway,1,Sunday,10,"Hubballi, Karnataka",0,0,0,0,1,India
1,29.2,28.2,9.2,0.0,78.1,1013.53,30,Clear,State Highway,7,Sunday,4,"Bengaluru, Karnataka",0,0,1,1,0,India
1,30.4,2.2,11.0,0.0,86.0,1004.38,50,Cloudy,Ring Road,17,Monday,6,"Hubballi, Karnataka",1,0,1,0,0,India
2,26.2,4.1,14.7,0.0,49.7,1005.43,80,Cloudy,State Highway,16,Wednesday,2,"Mangaluru, Karnataka",1,0,0,0,1,India
4,35.9,10.7,12.2,0.0,75.0,1013.17,60,Clear,Ring Road,1,Wednesday,10,"Hubballi, Karnataka",1,1,0,0,0,India
4,31.2,7.8,7.7,0.0,85.1,1006.66,50,Fog,State Highway,8,Friday,10,"Hubballi, Karnataka",1,0,0,1,0,India
2,28.4,1.5,6.9,0.0,59.7,1004.87,80,Clear,State Highway,8,Friday,11,"Mangaluru, Karnataka",0,1,0,1,0,India
1,27.4,5.5,11.7,0.0,85.9,1016.45,40,Clear,City Street,16,Tuesday,10,"Bengaluru, Karnataka",0,0,0,1,0,India
3,32.9,37.1,12.7,0.0,54.1,1010.31,40,Clear,City Street,0,Tuesday,9,"Hubballi, Karnataka",0,0,0,0,0,India
2,25.0,36.3,13.7,0.0,66.0,1009.68,50,Cloudy,City Street,6,Tuesday,6,"Mangaluru, Karnataka",1,0,0,0,0,India
2,19.1,9.8,9.2,0.0,39.1,1003.99,50,Cloudy,Rural Road,18,Monday,9,"Bengaluru, Karnataka",0,0,0,1,1,India
1,28.4,12.1,11.4,0.0,37.0,1007.76,50,Cloudy,National Highway,7,Thursday,6,"Mangaluru, Karnataka",0,0,0,0,0,India
1,34.0,3.0,12.6,0.0,41.7,1008.28,50,Clear,Ring Road,16,Friday,4,"Hubballi, Karnataka",1,0,1,0,1,India
3,36.0,16.3,5.9,0.0,86.3,1005.47,40,Clear,National Highway,8,Monday,1,"Bengaluru, Karnataka",0,0,1,0,0,India
1,27.5,0.6,10.8,1.36,53.4,1003.92,30,Rain,Rural Road,5,Wednesday,9,"Belagavi, Karnataka",1,0,0,0,0,India
2,28.2,3.0,12.7,0.0,53.4,1018.74,100,Clear,State Highway,8,Wednesday,9,"Mangaluru, Karnataka",0,1,0,0,0,India
3,30.6,0.1,11.5,10.11,71.1,1017.05,50,Heavy Rain,City Street,17,Friday,11,"Mangaluru, Karnataka",1,1,0,0,0,India
1,26.7,5.8,9.8,0.0,53.8,1009.48,40,Clear,City Street,19,Friday,12,"Bengaluru, Karnataka",0,0,0,0,0,India
1,30.6,22.8,15.0,1.64,83.1,1003.36,50,Rain,National Highway,19,Saturday,3,"Mangaluru, Karnataka",1,0,0,0,0,India
3,27.6,48.6,15.0,0.0,93.0,1001.37,50,Clear,Ring Road,11,Monday,7,"Bengaluru, Karnataka",0,0,0,0,0,India
3,33.1,13.2,10.0,0.0,31.7,1007.74,100,Cloudy,National Highway,16,Wednesday,12,"Mysuru, Karnataka",0,1,0,0,0,India
2,31.6,16.4,9.4,0.0,72.8,998.73,60,Clear,National Highway,7,Thursday,9,"Mangaluru, Karnataka",1,0,0,0,1,India
3,32.1,3.7,12.1,0.0,34.1,1007.74,100,Clear,City Street,9,Thursday,9,"Mangaluru, Karnataka",0,0,1,1,0,India
1,27.0,8.8,9.8,0.0,44.6,999.89,40,Clear,National Highway,20,Friday,9,"Hubballi, Karnataka",0,0,0,1,1,India
3,37.6,16.0,13.8,0.0,72.2,1009.53,40,Clear,National Highway,0,Thursday,12,"Hubballi, Karnataka",0,1,1,0,0,India
2,30.4,8.3,6.2,0.0,50.8,1010.98,50,Clear,City Street,5,Wednesday,3,"Mangaluru, Karnataka",1,0,1,0,0,India
1,29.2,1.1,9.3,0.0,68.9,1009.07,40,Cloudy,City Street,7,Sunday,7,"Mangaluru, Karnataka",1,0,1,1,1,India
4,24.2,16.2,12.1,0.0,65.5,1020.86,120,Cloudy,National Highway,1,Saturday,6,"Mangaluru, Karnataka",0,0,0,0,1,India
1,27.5,3.0,13.0,0.61,40.3,1008.97,40,Rain,City Street,7,Friday,7,"Mangaluru, Karnataka",0,1,0,0,0,India
1,28.6,1.2,5.6,0.0,74.9,1018.65,40,Cloudy,City Street,15,Wednesday,7,"Mangaluru, Karnataka",1,1,0,1,0,India
1,24.1,7.8,7.1,0.0,69.5,1011.48,50,Cloudy,Rural Road,11,Monday,12,"Hubballi, Karnataka",1,0,0,0,0,India
2,26.5,0.9,5.0,0.0,65.6,1020.06,60,Cloudy,Ring Road,20,Sunday,5,"Hubballi, Karnataka",0,0,0,0,1,India
2,27.2,11.9,7.4,0.0,55.3,1001.22,50,Cloudy,City Street,18,Friday,2,"Mysuru, Karnataka",0,1,1,0,0,India
1,28.3,12.3,6.2,0.0,70.8,1004.59,30,Cloudy,City Street,10,Tuesday,7,"Mangaluru, Karnataka",0,0,0,0,0,India
1,19.2,3.6,11.6,1.46,45.6,1008.57,60,Rain,State Highway,8,Wednesday,7,"Mangaluru, Karnataka",0,0,0,0,0,India
4,27.3,40.1,10.7,0.0,49.9,1018.02,100,Clear,National Highway,10,Tuesday,8,"Belagavi, Karnataka",1,1,0,1,0,India
2,26.1,20.9,9.5,0.0,69.8,1008.8,80,Clear,City Street,15,Friday,10,"Belagavi, Karnataka",1,1,0,0,1,India
1,27.9,1.4,10.1,0.0,80.5,1006.6,80,Cloudy,Ring Road,8,Friday,10,"Mangaluru, Karnataka",0,0,1,0,0,India
2,33.2,16.6,13.6,0.0,57.8,1013.03,80,Clear,City Street,15,Thursday,6,"Belagavi, Karnataka",0,1,0,1,0,India
4,38.3,5.2,6.9,5.63,71.9,1014.53,60,Heavy Rain,National Highway,11,Wednesday,5,"Mysuru, Karnataka",1,0,0,0,1,India
4,31.4,16.6,4.2,4.3,68.1,1006.16,80,Heavy Rain,State Highway,14,Tuesday,12,"Mangaluru, Karnataka",1,1,1,0,0,India
1,21.8,19.4,12.1,0.0,71.2,1006.56,30,Clear,City Street,12,Saturday,8,"Hubballi, Karnataka",0,0,0,0,1,India
2,26.3,2.0,8.8,0.0,54.6,1018.47,30,Clear,City Street,9,Wednesday,8,"Belagavi, Karnataka",0,1,0,0,0,India
1,31.0,13.0,6.9,0.0,62.8,1016.24,30,Cloudy,City Street,21,Thursday,12,"Mysuru, Karnataka",0,1,0,0,0,India
2,30.4,23.8,11.7,0.0,64.4,1017.58,50,Cloudy,City Street,18,Tuesday,4,"Mangaluru, Karnataka",0,1,1,0,0,India
2,32.9,4.7,4.1,0.0,87.5,1014.7,40,Clear,National Highway,6,Saturday,6,"Hubballi, Karnataka",0,0,0,0,0,India
1,27.5,1.0,7.4,38.62,48.4,1005.73,30,Rain,Ring Road,19,Tuesday,11,"Belagavi, Karnataka",0,1,0,0,0,India
1,26.2,0.3,2.8,0.0,43.9,1009.84,30,Cloudy,City Street,13,Tuesday,10,"Mangaluru, Karnataka",0,0,0,0,0,India
1,36.8,1.4,10.8,0.0,100.0,1004.69,30,Clear,National Highway,20,Friday,6,"Hubballi, Karnataka",0,0,0,0,0,India
1,28.3,0.1,14.7,0.0,69.6,1014.88,60,Clear,State Highway,18,Monday,9,"Hubballi, Karnataka",0,0,0,0,1,India
1,22.9,4.8,8.3,65.36,73.2,1007.28,40,Rain,Ring Road,11,Sunday,6,"Bengaluru, Karnataka",0,0,0,0,0,India
4,35.4,4.3,7.6,0.0,74.6,1001.44,80,Clear,Rural Road,1,Thursday,7,"Bengaluru, Karnataka",0,1,0,0,0,India
1,20.5,1.4,15.0,0.69,76.6,1010.57,120,Rain,State Highway,8,Monday,12,"Bengaluru, Karnataka",0,0,1,1,0,India
1,15.0,12.6,11.9,0.0,78.5,1015.63,50,Cloudy,National Highway,14,Monday,2,"Belagavi, Karnataka",0,1,0,1,0,India
1,31.8,50.0,15.0,0.0,76.6,1003.11,50,Cloudy,National Highway,16,Sunday,11,"Bengaluru, Karnataka",0,1,1,0,0,India
3,32.6,27.7,10.5,2.19,81.9,1009.37,40,Heavy Rain,State Highway,8,Thursday,1,"Mysuru, Karnataka",1,0,0,0,1,India
3,30.1,3.5,10.7,2.39,67.5,1007.23,60,Heavy Rain,City Street,6,Wednesday,7,"Mangaluru, Karnataka",0,1,0,0,0,India
4,21.5,17.6,14.3,0.0,81.1,1014.96,100,Clear,City Street,19,Friday,2,"Mysuru, Karnataka",1,0,1,1,0,India
1,27.7,33.1,9.6,0.0,93.4,999.76,40,Clear,City Street,23,Wednesday,10,"Belagavi, Karnataka",0,1,0,0,0,India
4,26.6,28.4,10.7,36.89,67.9,1015.67,120,Rain,City Street,13,Monday,7,"Mysuru, Karnataka",1,0,1,0,0,India
3,25.3,25.9,2.7,0.0,72.2,1006.47,40,Cloudy,National Highway,7,Friday,12,"Belagavi, Karnataka",1,0,0,0,0,India
1,35.1,18.5,15.0,0.0,56.3,1009.2,40,Clear,National Highway,8,Wednesday,12,"Hubballi, Karnataka",0,0,0,1,0,India
4,22.8,4.2,11.2,0.0,62.5,1014.29,100,Fog,State Highway,0,Sunday,7,"Mangaluru, Karnataka",1,0,1,1,0,India
1,29.6,1.0,9.7,0.0,70.3,1017.39,50,Clear,National Highway,21,Tuesday,4,"Belagavi, Karnataka",0,1,0,0,0,India
1,34.0,8.0,12.7,0.0,59.2,1010.26,30,Clear,National Highway,6,Monday,6,"Mangaluru, Karnataka",1,1,1,0,0,India
3,29.9,0.7,6.5,0.0,66.4,1006.38,80,Clear,City Street,14,Thursday,2,"Mysuru, Karnataka",1,1,1,0,1,India
3,34.2,50.0,8.3,0.0,70.1,1007.34,60,Cloudy,City Street,8,Monday,8,"Belagavi, Karnataka",0,0,0,0,0,India
1,30.8,5.3,11.7,0.0,87.8,1015.83,60,Cloudy,City Street,14,Saturday,5,"Belagavi, Karnataka",0,1,0,0,0,India
3,30.1,38.1,10.1,0.0,52.0,1005.58,40,Clear,City Street,16,Wednesday,11,"Mangaluru, Karnataka",1,0,0,1,1,India
1,29.8,17.8,11.3,0.0,71.3,1011.64,80,Clear,City Street,19,Sunday,8,"Bengaluru, Karnataka",0,0,0,1,1,India
1,31.1,6.4,10.7,0.0,55.9,1010.04,60,Clear,City Street,7,Sunday,8,"Belagavi, Karnataka",0,1,1,0,0,India
4,26.1,1.5,11.9,0.0,76.5,1013.8,120,Cloudy,State Highway,0,Thursday,4,"Mangaluru, Karnataka",1,1,0,0,0,India
2,21.5,3.2,6.0,0.0,77.7,1010.17,50,Clear,Ring Road,6,Wednesday,3,"Mangaluru, Karnataka",0,0,1,0,0,India
3,32.8,13.4,13.8,0.0,90.2,1007.83,50,Fog,National Highway,20,Sunday,10,"Hubballi, Karnataka",0,0,0,0,0,India
2,33.8,21.3,8.5,0.0,58.6,1007.48,60,Clear,National Highway,20,Wednesday,11,"Bengaluru, Karnataka",0,0,0,1,1,India
3,29.3,46.6,10.2,2.13,67.2,1007.39,40,Thunderstorm,State Highway,15,Monday,9,"Belagavi, Karnataka",0,0,0,0,1,India
2,25.3,1.7,8.2,0.0,77.1,1003.1,40,Clear,Ring Road,15,Friday,5,"Mysuru, Karnataka",1,0,0,0,0,India
1,20.2,2.0,9.1,0.54,74.9,1012.53,40,Rain,Ring Road,16,Saturday,12,"Mangaluru, Karnataka",1,0,0,0,0,India
2,28.4,0.5,10.7,0.0,27.7,1011.05,100,Clear,City Street,7,Wednesday,9,"Belagavi, Karnataka",0,0,0,0,0,India
1,21.3,3.6,12.2,0.0,54.7,1002.67,30,Clear,City Street,21,Tuesday,3,"Hubballi, Karnataka",0,0,0,1,0,India
4,20.6,20.6,12.7,8.32,73.6,1007.97,120,Heavy Rain,City Street,11,Wednesday,7,"Hubballi, Karnataka",1,1,1,1,0,India
3,27.9,2.7,11.3,23.13,61.9,1008.62,50,Heavy Rain,Ring Road,11,Tuesday,6,"Hubballi, Karnataka",0,0,1,0,0,India
2,24.2,9.5,8.2,0.0,77.2,1007.07,60,Cloudy,City Street,13,Saturday,2,"Mangaluru, Karnataka",0,0,0,0,1,India
3,29.7,7.1,11.1,7.89,80.6,1009.4,50,Rain,Ring Road,3,Saturday,1,"Hubballi, Karnataka",0,1,0,0,0,India
1,27.2,4.7,10.7,0.0,61.8,1009.47,60,Cloudy,State Highway,7,Friday,11,"Belagavi, Karnataka",0,1,1,0,0,India
4,25.0,11.6,10.2,45.34,74.0,1014.47,120,Heavy Rain,State Highway,17,Saturday,9,"Belagavi, Karnataka",1,0,1,0,0,India
3,19.5,8.4,11.6,0.0,86.8,1009.98,50,Clear,Rural Road,5,Tuesday,4,"Hubballi, Karnataka",1,1,0,0,0,India
2,23.7,4.9,6.2,0.0,80.3,1012.97,40,Cloudy,National Highway,15,Thursday,2,"Mysuru, Karnataka",0,1,0,0,0,India
3,23.9,14.0,3.9,0.0,53.4,1003.05,40,Cloudy,Ring Road,8,Wednesday,11,"Bengaluru, Karnataka",1,0,0,0,0,India
1,21.9,3.9,13.6,0.0,62.2,1004.69,40,Clear,City Street,11,Saturday,12,"Bengaluru, Karnataka",0,1,0,0,0,India
2,26.4,12.4,9.6,9.74,65.4,1003.13,40,Heavy Rain,Ring Road,9,Monday,12,"Mangaluru, Karnataka",0,0,0,0,0,India
3,22.3,37.8,11.2,0.0,51.0,1008.02,30,Clear,State Highway,10,Tuesday,12,"Hubballi, Karnataka",0,0,0,0,0,India
2,27.2,15.7,7.4,0.0,81.0,1010.28,80,Clear,City Street,17,Friday,10,"Hubballi, Karnataka",0,1,1,1,0,India
1,29.2,6.5,13.8,0.0,55.3,1018.34,60,Cloudy,State Highway,9,Wednesday,7,"Hubballi, Karnataka",0,0,1,1,0,India
2,23.9,16.5,11.1,0.0,63.5,1005.85,50,Cloudy,City Street,14,Monday,4,"Belagavi, Karnataka",0,1,1,0,1,India
1,30.1,19.9,9.5,0.0,81.1,1014.25,40,Clear,City Street,12,Monday,7,"Bengaluru, Karnataka",1,0,1,1,0,India
1,21.2,4.7,10.9,0.0,58.2,1005.84,30,Clear,Ring Road,16,Thursday,9,"Bengaluru, Karnataka",1,1,0,1,0,India
4,22.4,14.7,4.8,0.0,60.0,1010.12,50,Fog,City Street,21,Friday,4,"Belagavi, Karnataka",0,1,0,0,1,India
1,27.4,6.8,11.1,0.0,70.1,1009.24,30,Clear,State Highway,17,Monday,3,"Belagavi, Karnataka",0,0,0,0,0,India
1,31.4,20.5,14.5,0.0,58.9,1005.38,30,Cloudy,Ring Road,7,Friday,8,"Bengaluru, Karnataka",0,0,0,1,1,India
1,32.3,4.2,10.9,35.13,88.0,1005.77,30,Rain,State Highway,2,Friday,8,"Bengaluru, Karnataka",0,0,0,1,0,India
4,36.1,33.3,10.6,0.0,51.3,1017.99,80,Cloudy,State Highway,8,Wednesday,12,"Belagavi, Karnataka",0,1,0,0,0,India
4,26.1,10.3,9.0,0.0,30.6,1007.33,60,Fog,National Highway,15,Monday,11,"Bengaluru, Karnataka",0,0,0,0,1,India
2,27.4,5.2,13.2,16.86,77.6,1014.99,50,Rain,Rural Road,4,Sunday,9,"Mangaluru, Karnataka",0,0,1,0,0,India
1,22.8,6.5,13.7,0.0,59.6,1013.39,50,Cloudy,State Highway,13,Wednesday,3,"Hubballi, Karnataka",0,1,0,0,1,India
1,21.7,5.1,8.7,0.0,52.9,1006.94,50,Cloudy,State Highway,15,Sunday,4,"Mangaluru, Karnataka",1,0,0,0,0,India
1,29.1,1.9,11.1,0.0,70.8,1009.98,50,Cloudy,Ring Road,10,Thursday,2,"Hubballi, Karnataka",0,0,1,0,1,India
1,24.1,0.9,10.7,0.0,71.3,1010.6,80,Cloudy,City Street,18,Thursday,10,"Mysuru, Karnataka",0,0,0,0,1,India
3,34.2,4.7,11.2,12.79,53.6,1012.43,50,Heavy Rain,National Highway,6,Wednesday,5,"Mysuru, Karnataka",0,0,0,1,1,India
2,20.7,7.4,7.7,0.0,82.8,1007.97,40,Clear,City Street,5,Wednesday,12,"Mangaluru, Karnataka",0,0,0,0,1,India
1,30.4,5.4,13.4,0.0,77.9,1002.47,40,Clear,Ring Road,17,Friday,6,"Hubballi, Karnataka",0,0,0,0,0,India
1,23.0,0.2,11.7,0.0,94.6,1006.5,30,Clear,National Highway,13,Thursday,12,"Bengaluru, Karnataka",1,1,0,0,0,India
2,23.9,10.4,13.6,0.0,58.1,1015.83,60,Clear,City Street,16,Wednesday,8,"Bengaluru, Karnataka",0,0,0,1,0,India
2,30.7,1.9,6.7,0.0,67.3,1009.84,50,Clear,City Street,12,Monday,9,"Bengaluru, Karnataka",0,1,0,0,0,India
4,24.6,2.8,6.8,1.6,68.5,1007.9,100,Heavy Rain,City Street,8,Wednesday,8,"Mysuru, Karnataka",1,1,1,0,0,India
1,25.4,1.5,15.0,0.0,60.1,1002.62,50,Cloudy,State Highway,18,Tuesday,3,"Hubballi, Karnataka",1,0,0,0,0,India
1,23.9,8.8,13.4,0.0,71.0,1016.19,60,Cloudy,City Street,18,Sunday,11,"Hubballi, Karnataka",1,0,0,1,0,India
3,36.9,1.2,7.6,0.0,72.2,1008.96,50,Cloudy,National Highway,17,Tuesday,10,"Bengaluru, Karnataka",0,0,1,1,1,India
1,24.9,3.6,12.6,5.73,72.2,1015.44,80,Rain,City Street,8,Monday,10,"Hubballi, Karnataka",0,0,0,0,0,India
3,28.3,7.2,8.6,0.0,60.1,1013.41,50,Cloudy,National Highway,15,Tuesday,3,"Mysuru, Karnataka",1,0,0,0,1,India
4,27.0,2.2,4.9,6.21,61.9,1013.98,40,Heavy Rain,State Highway,10,Monday,6,"Hubballi, Karnataka",0,1,0,0,1,India
4,29.1,7.1,3.7,0.0,56.5,1018.3,80,Clear,National Highway,5,Tuesday,6,"Mysuru, Karnataka",0,0,1,0,1,India
1,24.9,5.0,9.9,0.0,53.7,1010.6,30,Fog,City Street,21,Tuesday,4,"Belagavi, Karnataka",0,0,0,0,0,India
1,27.0,23.6,14.7,0.0,64.0,1009.33,50,Cloudy,State Highway,6,Sunday,3,"Belagavi, Karnataka",0,0,1,0,1,India
1,30.0,19.0,14.6,0.0,87.7,1017.82,40,Clear,State Highway,22,Friday,2,"Bengaluru, Karnataka",0,1,1,0,0,India
2,23.7,50.0,13.8,0.0,95.6,1014.17,50,Cloudy,State Highway,12,Tuesday,4,"Mangaluru, Karnataka",1,1,0,0,0,India
1,33.4,9.0,12.5,0.0,84.7,1006.48,50,Cloudy,City Street,7,Friday,8,"Mangaluru, Karnataka",1,0,0,0,0,India
1,33.9,10.3,11.0,0.0,58.0,1015.22,50,Clear,State Highway,14,Friday,8,"Mangaluru, Karnataka",0,0,1,0,1,India
3,31.0,35.2,13.5,0.0,71.1,1017.57,50,Cloudy,City Street,20,Wednesday,7,"Belagavi, Karnataka",1,0,0,0,0,India
2,28.3,6.1,4.0,0.0,34.3,998.5,60,Clear,National Highway,17,Wednesday,10,"Hubballi, Karnataka",0,0,0,0,1,India
2,15.0,9.7,13.0,0.0,62.7,1003.78,40,Clear,National Highway,18,Sunday,3,"Belagavi, Karnataka",0,0,0,0,0,India
4,30.1,5.7,6.6,0.0,59.2,1005.95,60,Fog,City Street,16,Thursday,10,"Hubballi, Karnataka",0,1,0,0,0,India
2,26.0,9.5,7.3,0.0,93.1,1013.62,60,Cloudy,Ring Road,17,Sunday,6,"Mangaluru, Karnataka",1,0,0,0,0,India
3,26.8,1.0,12.1,1.43,68.9,1013.94,50,Heavy Rain,National Highway,19,Tuesday,10,"Hubballi, Karnataka",0,0,0,0,1,India
2,18.5,18.4,12.8,0.0,65.8,1012.6,50,Cloudy,National Highway,8,Monday,2,"Mangaluru, Karnataka",0,0,1,0,0,India
3,30.5,50.0,8.2,0.0,64.0,1014.38,50,Clear,National Highway,13,Thursday,7,"Belagavi, Karnataka",0,1,0,0,0,India
2,20.8,0.8,11.9,0.0,60.6,1004.46,80,Cloudy,City Street,8,Thursday,7,"Belagavi, Karnataka",0,1,0,0,1,India
2,28.6,19.4,11.7,0.0,73.0,1003.97,50,Cloudy,State Highway,23,Thursday,3,"Bengaluru, Karnataka",1,1,0,1,0,India
3,32.5,3.3,9.1,6.57,55.1,1016.27,60,Thunderstorm,City Street,21,Friday,9,"Hubballi, Karnataka",1,0,0,0,0,India
3,25.7,2.6,10.5,0.0,73.2,1010.52,60,Clear,National Highway,2,Wednesday,9,"Bengaluru, Karnataka",1,0,0,0,1,India
