Severity,Temperature_F,Wind_Speed_mph,Visibility_mi,Precipitation_in,Humidity_pct,Pressure_in,Speed_Limit,Weather_Condition,Road_Type,Hour,Day_of_Week,Month,State,Junction,Traffic_Signal,Crossing,Stop,Amenity
4,58.4,5.6,10.0,0.31,77.8,28.97,70,Thunderstorm,Highway,0,Monday,6,TX,0,1,0,0,0
1,16.6,0.9,8.9,0.0,75.8,30.76,35,Cloudy,City Street,0,Friday,12,PA,0,0,0,0,0
3,62.0,1.5,8.3,0.0,96.0,30.31,65,Cloudy,Interstate,10,Sunday,10,NY,1,0,0,0,0
3,77.1,18.6,6.4,0.0,99.3,30.07,55,Clear,Highway,21,Monday,6,FL,0,0,0,0,0
1,65.6,2.1,10.0,0.0,29.0,30.32,65,Cloudy,City Street,8,Friday,2,GA,0,1,1,0,1
1,78.8,0.4,4.6,0.0,56.9,30.47,25,Clear,City Street,16,Thursday,2,PA,1,0,0,1,0
1,99.3,10.5,7.4,1.5,65.0,30.01,25,Rain,City Street,8,Saturday,1,OH,0,0,0,0,0
2,57.1,9.2,6.5,0.06,79.2,30.29,35,Thunderstorm,Highway,9,Tuesday,10,PA,0,0,0,0,1
4,105.0,7.3,2.5,0.0,88.5,29.41,75,Clear,Interstate,19,Wednesday,11,FL,1,1,0,1,0
3,64.3,5.6,9.1,0.09,39.4,30.31,70,Heavy Rain,City Street,17,Monday,9,FL,0,0,1,1,0
3,79.0,27.9,7.4,0.0,49.2,30.2,55,Clear,Rural Road,5,Tuesday,7,FL,0,0,0,0,0
1,47.8,1.0,8.1,0.0,87.4,30.62,55,Cloudy,Highway,11,Thursday,9,NC,0,0,1,1,0
1,92.4,5.7,7.5,0.0,26.5,29.99,45,Clear,City Street,1,Sunday,1,FL,1,0,0,1,0
1,80.8,6.6,10.0,0.0,38.5,30.05,35,Cloudy,City Street,13,Tuesday,10,TX,0,0,1,0,0
1,89.4,0.2,10.0,0.0,68.8,29.44,35,Clear,State Road,16,Friday,2,PA,0,1,1,1,1
2,61.1,4.2,4.7,0.0,100.0,29.9,65,Cloudy,State Road,6,Friday,9,TX,0,1,0,0,0
1,34.9,12.2,10.0,0.0,26.5,30.21,55,Cloudy,City Street,9,Monday,9,CA,0,1,1,0,0
2,69.2,5.1,7.3,0.0,61.2,30.25,55,Clear,Highway,11,Sunday,4,CA,0,0,0,0,0
2,26.1,16.7,9.8,0.07,71.1,30.76,65,Rain,City Street,21,Tuesday,12,MI,0,0,0,1,0
3,53.3,8.3,8.5,0.0,89.4,30.13,25,Fog,Highway,23,Monday,2,MI,1,0,0,1,0
1,63.8,11.6,8.3,0.0,68.9,29.85,25,Cloudy,Highway,3,Sunday,2,CA,1,1,1,0,0
2,105.0,13.1,9.7,0.0,23.2,30.18,65,Clear,City Street,18,Wednesday,7,OH,0,1,0,1,1
1,66.4,9.4,10.0,0.0,34.3,29.62,45,Clear,Highway,10,Tuesday,11,TX,0,1,0,1,0
4,62.8,11.1,10.0,0.0,87.4,30.56,65,Snow,Interstate,11,Tuesday,8,GA,0,0,0,0,0
1,58.7,9.5,7.3,0.0,68.8,29.55,45,Cloudy,Rural Road,17,Monday,9,IL,0,0,0,0,0
1,33.2,6.4,7.7,0.0,37.5,29.7,45,Cloudy,City Street,21,Friday,4,GA,0,1,0,0,0
1,61.7,6.7,6.3,0.0,69.9,29.36,25,Clear,Rural Road,22,Friday,4,PA,0,0,0,0,0
1,62.1,1.7,10.0,0.0,66.1,29.94,55,Cloudy,Rural Road,14,Wednesday,11,IL,0,1,1,0,0
1,40.6,14.1,9.8,0.0,10.1,30.22,25,Clear,Highway,10,Tuesday,5,IL,0,1,0,0,0
2,36.3,3.0,7.0,0.26,18.0,30.73,45,Thunderstorm,Rural Road,18,Wednesday,6,OH,0,0,0,0,0
2,50.4,6.1,10.0,0.0,66.2,29.87,35,Fog,Highway,8,Sunday,4,CA,0,0,0,1,0
1,61.3,2.3,10.0,0.0,100.0,29.79,35,Clear,State Road,14,Tuesday,6,MI,0,0,1,0,0
1,50.8,9.5,10.0,0.0,65.3,28.57,70,Cloudy,City Street,10,Monday,10,TX,0,1,0,1,0
4,39.0,29.6,5.6,0.0,11.0,30.01,75,Clear,City Street,16,Wednesday,3,TX,0,1,0,1,0
1,65.8,13.0,7.7,0.0,27.8,29.91,25,Cloudy,Highway,8,Sunday,1,TX,0,0,0,0,0
4,70.8,7.7,7.4,0.0,72.5,29.91,70,Fog,Highway,7,Wednesday,1,TX,0,1,0,0,0
2,62.4,6.7,10.0,0.0,74.7,30.65,70,Cloudy,City Street,21,Friday,6,IL,0,0,1,0,0
1,48.7,5.4,8.0,0.0,56.1,30.17,55,Clear,State Road,6,Monday,8,IL,0,0,0,0,0
1,71.9,1.8,10.0,0.0,50.3,29.69,55,Clear,City Street,13,Wednesday,8,OH,0,0,1,0,0
2,56.2,3.4,10.0,0.0,75.9,29.45,45,Snow,City Street,8,Thursday,9,NC,0,0,0,1,0
1,36.2,4.2,7.7,0.01,82.1,29.32,65,Rain,Highway,2,Thursday,5,MI,1,0,1,0,0
2,80.7,23.1,8.2,0.0,73.9,29.68,35,Cloudy,Highway,2,Thursday,6,TX,0,0,0,0,0
1,67.1,4.4,9.6,0.0,40.9,30.09,25,Clear,City Street,7,Wednesday,6,MI,1,0,0,1,0
2,57.6,7.1,10.0,0.0,78.0,28.85,75,Clear,State Road,19,Friday,1,NC,1,0,0,0,1
4,28.6,20.5,7.5,0.81,52.9,29.83,65,Thunderstorm,Highway,9,Saturday,3,FL,1,0,1,0,0
2,45.1,5.8,6.5,0.0,48.0,30.3,45,Cloudy,State Road,22,Monday,3,TX,0,0,0,0,1
1,100.4,2.3,10.0,0.0,47.2,29.38,25,Cloudy,State Road,15,Wednesday,9,NY,0,1,1,0,0
4,29.8,3.8,4.6,0.0,60.4,29.81,75,Cloudy,Highway,12,Friday,6,IL,1,0,0,1,1
1,55.0,3.8,8.8,0.16,71.4,29.4,25,Heavy Rain,City Street,15,Saturday,6,NY,0,0,1,0,0
1,59.7,10.0,10.0,0.0,19.6,28.55,25,Clear,City Street,13,Friday,5,NY,0,0,1,0,1
1,66.4,2.8,9.3,0.0,45.4,29.5,45,Clear,City Street,17,Wednesday,9,NY,0,0,0,1,0
2,30.1,10.5,6.3,0.0,50.8,29.37,65,Cloudy,Rural Road,9,Tuesday,8,FL,0,0,1,0,0
2,63.5,17.6,5.0,1.05,80.7,30.29,65,Rain,Highway,10,Thursday,8,MI,0,1,0,1,1
1,26.3,3.3,10.0,0.06,42.7,30.14,55,Rain,State Road,20,Wednesday,8,PA,1,1,1,0,0
4,61.9,1.2,7.5,0.0,53.4,29.38,55,Fog,City Street,21,Friday,3,FL,1,1,0,0,0
1,47.0,8.1,5.3,0.0,76.2,30.55,25,Cloudy,City Street,20,Friday,11,TX,0,0,0,0,0
1,42.7,3.6,10.0,0.0,60.8,30.26,45,Clear,City Street,11,Thursday,4,OH,1,0,0,1,0
1,76.7,6.1,10.0,0.62,90.7,29.77,25,Thunderstorm,City Street,18,Saturday,1,FL,0,0,0,1,0
1,55.3,8.0,4.8,0.0,57.0,30.07,35,Cloudy,City Street,12,Monday,12,MI,0,0,0,0,0
2,69.5,4.2,10.0,0.11,97.7,29.43,25,Rain,Highway,13,Saturday,7,GA,0,0,0,0,0
2,70.1,20.7,6.4,0.05,100.0,28.67,70,Rain,City Street,7,Monday,11,NC,0,0,0,0,0
2,85.4,4.1,10.0,0.0,69.2,29.95,65,Cloudy,City Street,15,Friday,6,NY,1,0,0,0,0
1,35.8,2.9,10.0,0.0,68.4,29.22,55,Clear,Interstate,7,Wednesday,11,MI,1,1,1,0,1
4,78.4,17.3,10.0,0.3,71.2,29.79,70,Heavy Rain,City Street,10,Wednesday,4,CA,0,0,0,0,0
2,60.3,1.2,8.8,0.0,76.3,30.11,35,Snow,City Street,19,Sunday,2,CA,1,0,0,0,0
3,52.4,1.1,3.7,0.0,62.5,28.93,75,Cloudy,City Street,7,Thursday,12,NY,0,0,0,0,0
1,37.0,22.0,10.0,0.0,83.4,30.0,25,Cloudy,Rural Road,5,Monday,4,NY,0,1,0,0,0
3,72.1,1.9,10.0,0.0,70.0,30.31,65,Clear,Interstate,4,Friday,12,MI,0,0,0,0,0
1,41.6,1.3,3.8,0.0,87.7,28.86,45,Clear,City Street,21,Saturday,2,NC,1,1,1,0,1
1,70.4,6.1,10.0,0.0,30.9,30.25,35,Clear,City Street,13,Sunday,1,GA,1,1,0,1,0
2,98.6,0.4,8.2,0.0,64.3,30.85,65,Clear,Highway,11,Wednesday,8,FL,0,1,1,0,0
4,79.6,7.7,7.2,0.2,80.3,29.77,55,Thunderstorm,City Street,18,Saturday,9,NY,0,1,1,0,0
4,87.8,4.8,6.3,0.68,37.2,30.27,70,Heavy Rain,City Street,19,Friday,11,OH,0,0,1,0,0
1,45.6,8.2,8.5,0.18,68.6,29.4,45,Rain,City Street,10,Saturday,10,GA,1,0,0,0,0
2,75.3,2.7,10.0,0.0,72.2,30.36,65,Cloudy,Highway,17,Friday,2,IL,1,1,0,0,0
1,37.1,18.9,6.5,0.0,94.6,30.16,70,Clear,City Street,18,Saturday,4,GA,0,0,0,0,0
3,55.3,2.5,8.4,0.15,53.2,30.01,55,Hail,Highway,16,Wednesday,7,GA,0,1,0,0,0
1,94.8,8.1,10.0,0.0,64.2,29.98,45,Cloudy,City Street,7,Thursday,9,NY,0,1,1,1,0
1,47.8,23.2,9.4,0.0,48.9,30.1,45,Clear,Highway,20,Tuesday,11,OH,0,1,0,0,0
2,82.2,4.1,10.0,0.0,57.2,29.87,75,Cloudy,City Street,14,Friday,12,NY,0,0,0,0,0
3,80.3,1.4,5.1,0.0,92.4,29.41,55,Fog,Highway,9,Monday,11,FL,1,1,0,0,0
4,81.5,0.6,3.9,0.0,59.4,29.83,70,Fog,Highway,11,Tuesday,7,GA,0,1,0,0,1
2,34.7,26.4,10.0,0.0,45.8,29.88,45,Clear,City Street,2,Friday,7,IL,1,0,0,0,0
4,70.5,11.5,10.0,0.0,56.3,29.31,70,Fog,Highway,6,Sunday,7,NC,0,0,0,0,1
2,56.9,20.1,10.0,0.0,49.6,29.84,55,Clear,City Street,18,Saturday,5,CA,1,0,1,0,0
2,81.8,9.6,7.8,0.0,51.2,29.87,35,Clear,Interstate,0,Thursday,11,PA,0,1,0,0,0
3,26.9,3.4,10.0,0.0,49.2,29.64,55,Snow,Interstate,11,Sunday,4,FL,0,1,1,0,0
4,67.4,1.1,0.3,0.0,50.0,30.08,70,Snow,Highway,13,Friday,5,MI,0,1,0,1,0
1,64.5,21.2,9.6,0.0,36.3,30.19,25,Cloudy,Rural Road,4,Tuesday,3,OH,1,1,0,0,1
1,20.2,5.4,10.0,0.0,61.4,29.57,45,Cloudy,State Road,22,Wednesday,10,PA,0,0,0,0,0
4,42.3,4.0,5.9,0.0,40.4,29.97,70,Snow,Interstate,8,Saturday,12,CA,1,0,0,0,0
4,23.4,6.9,10.0,0.33,82.8,30.35,45,Heavy Rain,City Street,9,Sunday,6,GA,1,0,0,0,0
3,45.5,0.9,7.5,0.0,53.8,29.39,45,Fog,Highway,9,Sunday,4,PA,0,1,1,0,0
1,71.0,3.0,7.8,0.0,68.2,29.07,45,Cloudy,State Road,8,Monday,11,OH,1,0,0,0,1
4,63.9,8.1,7.2,0.04,68.2,29.43,45,Thunderstorm,State Road,0,Friday,7,GA,0,1,0,0,0
1,63.4,0.8,10.0,0.0,23.3,30.16,45,Windy,City Street,17,Thursday,9,NC,1,1,0,0,0
2,39.2,1.2,6.6,0.0,54.7,29.67,70,Clear,State Road,22,Wednesday,12,NC,0,0,0,1,0
3,82.4,5.7,6.3,0.0,94.4,29.28,45,Snow,City Street,8,Monday,10,IL,1,1,0,1,0
2,59.6,7.8,5.4,0.0,44.5,30.53,65,Cloudy,City Street,16,Wednesday,5,PA,1,1,1,0,0
1,60.7,1.7,6.9,0.0,100.0,29.31,35,Cloudy,Interstate,17,Thursday,1,OH,0,1,1,1,1
1,78.8,0.3,8.6,0.06,70.9,29.81,35,Rain,Interstate,19,Tuesday,7,CA,0,0,0,1,1
3,40.2,25.4,9.9,0.0,70.3,30.27,65,Clear,State Road,11,Friday,12,NC,0,1,0,0,0
1,64.6,0.2,5.7,0.0,64.8,30.24,35,Cloudy,City Street,9,Tuesday,3,NY,1,1,0,1,1
3,68.5,0.0,9.1,0.0,80.9,30.11,65,Fog,Rural Road,9,Wednesday,4,IL,1,0,1,0,0
1,49.1,3.1,9.8,0.0,82.0,29.57,55,Clear,Rural Road,17,Thursday,1,NC,0,0,0,0,0
1,73.0,2.0,5.2,0.0,59.6,30.18,55,Cloudy,Highway,18,Thursday,10,OH,0,0,1,0,0
3,69.5,6.8,8.2,0.06,51.4,29.91,55,Thunderstorm,State Road,7,Monday,4,IL,0,0,0,1,0
2,58.0,18.0,7.7,0.0,31.5,30.1,55,Cloudy,State Road,10,Monday,4,IL,0,0,0,1,0
1,57.4,5.2,8.2,0.0,76.3,30.59,35,Cloudy,State Road,20,Saturday,1,TX,0,1,1,0,0
2,70.5,11.9,6.4,0.0,61.3,29.3,35,Cloudy,Highway,18,Monday,6,FL,0,0,0,1,0
1,75.8,19.2,7.6,0.0,43.1,30.09,25,Cloudy,State Road,23,Friday,5,GA,1,0,1,0,0
1,61.3,1.7,8.1,0.04,48.4,29.97,65,Rain,City Street,17,Friday,6,NY,0,0,0,1,0
4,82.4,5.4,10.0,0.0,58.6,30.37,65,Snow,State Road,11,Saturday,12,PA,1,1,0,0,0
1,73.2,8.2,8.1,0.0,40.4,30.79,65,Cloudy,City Street,15,Monday,9,NC,0,0,0,0,0
4,24.2,3.2,10.0,0.0,61.0,30.77,65,Snow,Highway,16,Tuesday,7,IL,1,1,0,0,0
4,31.9,10.8,10.0,0.0,27.6,30.32,70,Cloudy,Rural Road,5,Tuesday,2,NY,0,0,1,0,0
3,83.6,9.8,4.0,0.0,49.4,29.6,65,Clear,Interstate,14,Monday,5,IL,1,1,0,0,0
1,55.1,4.4,7.1,0.36,36.8,29.69,45,Rain,City Street,17,Friday,9,CA,1,1,0,1,0
1,63.3,0.7,10.0,0.28,64.0,30.26,35,Rain,Rural Road,7,Monday,9,PA,0,1,1,1,0
1,82.8,0.1,8.5,0.0,40.4,29.26,45,Cloudy,Highway,18,Tuesday,5,IL,1,0,0,0,0
2,59.9,3.7,7.7,0.0,48.8,29.78,55,Clear,City Street,15,Wednesday,7,OH,0,0,1,1,0
1,60.7,0.7,10.0,0.0,100.0,29.53,45,Clear,Highway,22,Monday,8,FL,0,0,1,0,0
1,42.6,12.2,10.0,0.0,77.3,29.31,45,Clear,State Road,3,Friday,2,TX,0,1,0,0,1
2,67.4,3.3,7.9,0.0,72.0,30.02,65,Clear,State Road,8,Saturday,3,NY,1,1,0,0,0
2,71.7,8.8,7.2,0.21,86.0,30.29,35,Rain,City Street,15,Thursday,8,NY,0,0,0,1,1
3,48.4,3.4,0.9,0.0,70.2,30.2,65,Clear,State Road,9,Wednesday,1,PA,0,1,0,0,0
4,41.6,12.7,8.1,0.04,31.9,29.96,45,Heavy Rain,City Street,17,Saturday,3,MI,0,1,0,0,1
1,105.0,17.5,6.9,0.0,33.7,29.72,45,Clear,State Road,17,Saturday,12,TX,1,0,0,1,0
2,58.1,14.5,5.0,0.0,10.0,29.64,45,Clear,Rural Road,6,Sunday,2,IL,0,0,0,1,1
2,46.3,5.3,7.4,0.0,64.0,30.34,65,Cloudy,City Street,13,Sunday,4,IL,0,1,0,0,0
1,74.1,0.7,6.7,0.0,38.8,29.64,45,Clear,Highway,13,Saturday,10,GA,1,0,0,0,0
4,59.0,3.7,8.5,0.0,48.6,29.63,75,Fog,State Road,10,Thursday,11,OH,1,0,0,0,0
2,38.3,4.4,7.2,0.0,53.6,30.11,55,Clear,Rural Road,21,Monday,12,IL,1,1,0,0,0
1,69.7,25.8,9.3,0.0,47.8,29.41,25,Cloudy,State Road,19,Friday,4,GA,0,1,0,1,0
3,42.9,6.7,8.5,0.0,59.3,29.94,65,Snow,City Street,17,Thursday,3,GA,1,0,0,0,1
3,91.5,8.2,10.0,0.29,54.3,29.64,65,Rain,City Street,17,Monday,9,FL,0,1,0,1,1
1,69.9,12.2,6.4,0.0,52.3,29.56,45,Clear,State Road,12,Friday,12,OH,1,0,0,0,0
1,54.5,6.7,10.0,0.0,29.0,29.78,45,Cloudy,Highway,21,Wednesday,7,TX,0,0,0,1,0
1,62.2,7.3,10.0,0.11,64.8,30.28,55,Rain,State Road,17,Wednesday,5,GA,0,1,0,0,1
3,78.1,2.3,10.0,0.06,100.0,29.99,65,Hail,Highway,17,Saturday,2,GA,0,0,0,1,0
4,63.7,0.5,8.8,0.0,65.5,30.05,70,Fog,Highway,19,Tuesday,6,FL,0,0,1,0,1
1,102.4,10.2,7.2,0.0,100.0,30.28,35,Clear,Highway,8,Tuesday,12,IL,1,0,1,1,0
2,82.7,15.1,6.4,0.0,48.6,30.21,35,Windy,State Road,18,Tuesday,3,CA,0,1,0,0,1
2,69.8,4.2,10.0,0.0,54.9,29.81,65,Clear,State Road,7,Tuesday,6,IL,1,0,1,0,1
1,41.3,6.4,10.0,0.0,59.6,30.18,45,Clear,Interstate,10,Thursday,4,PA,0,0,0,0,1
3,57.1,2.9,5.0,0.0,56.6,29.82,35,Snow,City Street,10,Saturday,7,NC,0,1,0,0,0
1,69.6,4.8,10.0,0.0,83.3,30.12,65,Clear,City Street,22,Sunday,4,CA,1,0,1,0,0
1,43.5,1.9,5.5,0.0,16.2,30.42,25,Clear,Highway,19,Monday,12,NY,0,1,0,0,0
1,85.9,11.4,9.0,0.0,50.9,30.16,55,Clear,Highway,17,Tuesday,1,GA,0,0,1,0,0
1,40.5,5.4,10.0,0.0,93.3,29.28,55,Cloudy,Rural Road,17,Thursday,10,MI,0,0,0,0,0
1,47.3,6.3,10.0,0.24,50.1,29.65,45,Rain,City Street,14,Sunday,5,PA,0,0,1,1,0
1,48.8,0.3,8.7,0.03,78.6,30.22,35,Rain,Highway,21,Saturday,10,PA,0,1,1,0,0
2,74.9,7.8,7.6,0.0,72.1,28.82,45,Clear,State Road,13,Wednesday,5,NC,0,0,1,1,0
1,43.9,1.8,8.1,0.0,58.5,30.06,45,Cloudy,City Street,11,Wednesday,11,CA,0,0,1,1,0
4,24.0,3.9,10.0,0.0,66.3,30.03,35,Fog,Rural Road,7,Monday,7,GA,0,0,1,0,0
3,81.8,4.3,10.0,0.0,58.3,31.26,55,Snow,Highway,18,Friday,1,NC,0,1,1,0,0
1,51.1,4.8,8.0,0.0,17.5,30.12,45,Clear,City Street,17,Friday,5,IL,0,1,0,0,0
3,38.6,2.1,2.4,0.0,69.2,29.85,70,Windy,City Street,11,Tuesday,10,FL,1,1,0,1,0
3,44.9,15.2,0.7,0.66,47.7,30.48,25,Rain,Interstate,1,Saturday,7,CA,0,0,1,1,0
2,94.3,4.5,8.7,0.0,32.5,29.73,65,Clear,Rural Road,19,Thursday,7,GA,1,1,0,1,0
3,46.9,7.6,4.5,0.0,67.7,29.92,65,Clear,Highway,0,Thursday,6,CA,1,0,1,0,0
3,57.5,7.6,6.4,0.0,66.4,29.94,55,Clear,City Street,17,Wednesday,6,CA,0,0,1,1,0
3,51.1,7.5,7.3,0.71,79.6,30.2,55,Rain,City Street,22,Thursday,2,OH,1,0,1,0,0
1,35.3,6.6,10.0,0.0,54.8,29.44,35,Clear,City Street,12,Thursday,2,NC,0,0,1,0,1
1,45.1,13.8,8.4,0.0,77.2,30.32,55,Cloudy,Rural Road,8,Friday,3,MI,0,0,0,0,0
1,34.0,13.4,10.0,0.0,60.4,29.64,55,Clear,Interstate,17,Thursday,1,NC,0,0,0,1,0
4,79.1,4.3,9.5,0.0,66.9,30.93,70,Fog,Highway,18,Tuesday,6,IL,0,0,0,0,1
3,62.0,8.1,0.7,0.0,68.6,29.14,70,Clear,Highway,14,Monday,3,GA,0,0,0,1,1
3,105.0,0.9,6.8,0.0,33.4,29.52,25,Fog,City Street,22,Tuesday,8,GA,1,1,0,0,0
4,45.8,0.8,4.3,0.54,67.5,28.89,75,Thunderstorm,Highway,4,Wednesday,2,FL,0,1,0,1,0
1,42.8,5.2,10.0,0.0,62.1,31.38,55,Clear,Highway,13,Sunday,6,FL,0,1,0,0,0
4,90.7,18.4,2.5,0.0,54.6,29.29,70,Cloudy,State Road,17,Friday,2,GA,0,0,0,0,1
1,81.2,8.4,6.7,0.0,62.3,30.28,35,Clear,Rural Road,19,Wednesday,4,NC,0,0,1,0,0
4,67.7,8.9,7.2,0.0,100.0,30.26,65,Fog,Highway,7,Monday,11,IL,0,1,1,0,0
2,37.7,1.4,5.0,0.0,21.6,29.45,55,Cloudy,City Street,18,Friday,5,NY,0,1,0,1,0
1,94.9,4.8,8.3,0.0,57.4,30.29,35,Clear,Highway,14,Wednesday,8,CA,0,0,1,1,0
1,58.6,4.1,7.9,0.0,76.2,29.37,25,Clear,Highway,11,Friday,8,NY,0,1,0,1,0
1,51.4,12.2,8.5,0.0,35.1,29.49,35,Cloudy,State Road,6,Saturday,5,FL,1,0,0,0,0
1,82.9,1.2,9.5,0.96,67.4,29.12,25,Thunderstorm,Highway,19,Thursday,3,NC,0,0,1,0,0
1,59.6,6.2,8.7,0.46,66.0,30.23,55,Rain,Rural Road,7,Saturday,2,FL,1,0,0,1,1
4,36.7,19.4,9.1,0.0,28.2,28.92,45,Snow,Rural Road,9,Thursday,11,TX,0,1,0,0,0
2,60.8,17.8,10.0,0.0,48.3,30.1,75,Cloudy,City Street,9,Thursday,9,NC,0,0,0,0,0
2,44.4,15.3,3.1,0.0,95.7,29.84,55,Clear,Highway,20,Friday,2,OH,0,1,1,0,1
4,5.0,3.8,10.0,0.48,28.2,30.77,65,Hail,City Street,16,Wednesday,2,FL,1,0,0,0,0
2,42.4,22.7,4.9,0.0,51.2,29.92,45,Clear,Highway,18,Friday,11,CA,0,0,0,1,0
4,49.4,13.1,6.1,0.23,56.7,30.32,45,Thunderstorm,Highway,8,Wednesday,6,IL,0,0,0,0,0
2,36.9,15.2,8.4,0.0,60.1,30.16,65,Cloudy,City Street,15,Sunday,9,FL,0,0,1,0,1
3,71.5,21.5,9.2,0.0,51.7,29.85,55,Clear,City Street,14,Friday,10,CA,1,1,1,0,0
2,44.5,22.1,9.6,0.59,61.6,30.46,75,Rain,Highway,19,Saturday,11,CA,0,0,0,0,1
1,69.6,2.2,5.2,0.0,59.3,30.09,55,Windy,Highway,20,Thursday,8,PA,0,1,0,0,0
4,35.3,1.1,10.0,0.33,74.2,30.35,65,Thunderstorm,Interstate,0,Saturday,11,PA,0,1,0,0,0
2,78.2,9.4,6.7,0.0,76.9,29.44,45,Clear,State Road,16,Thursday,4,GA,0,0,0,0,0
2,34.5,6.6,5.8,0.0,68.8,30.16,45,Clear,Interstate,4,Friday,10,OH,0,1,0,1,0
1,13.2,3.2,4.2,0.0,64.7,30.3,35,Cloudy,Interstate,14,Friday,2,CA,0,1,1,1,0
3,84.7,9.2,3.9,0.23,28.7,29.36,65,Rain,City Street,9,Monday,5,FL,0,0,0,0,0
3,42.9,0.5,3.8,0.12,62.3,29.86,65,Rain,Highway,9,Wednesday,10,FL,0,1,0,1,0
2,95.1,0.4,8.9,0.0,82.3,29.03,55,Clear,City Street,10,Sunday,4,PA,1,0,0,0,0
3,71.3,3.5,9.8,1.02,27.8,29.11,65,Thunderstorm,Highway,15,Tuesday,2,MI,0,0,0,0,0
1,75.8,1.7,5.4,0.59,33.7,29.87,45,Rain,Highway,10,Wednesday,12,NY,1,0,0,0,0
4,80.9,10.1,4.6,0.0,89.8,30.8,70,Snow,City Street,17,Sunday,2,IL,1,1,1,0,1
3,62.3,23.7,7.4,0.0,30.0,30.84,70,Cloudy,State Road,11,Wednesday,2,TX,1,0,1,1,0
3,62.5,8.7,8.3,0.0,57.9,29.75,65,Cloudy,Highway,4,Saturday,4,IL,1,1,0,1,0
2,85.6,8.5,8.8,0.03,49.0,29.42,45,Hail,City Street,18,Wednesday,6,GA,1,0,0,0,1
3,62.2,0.1,5.1,0.0,88.6,30.36,65,Cloudy,City Street,9,Sunday,9,IL,0,0,0,0,1
4,45.4,5.7,7.5,0.0,66.1,28.9,75,Snow,Highway,12,Thursday,10,NC,1,0,0,1,0
2,71.7,13.6,10.0,0.43,75.8,29.7,55,Thunderstorm,Highway,16,Sunday,8,PA,0,0,0,0,0
4,17.7,8.5,4.4,0.54,61.1,29.53,65,Rain,Highway,10,Monday,11,NY,0,0,1,0,0
3,86.4,2.1,7.9,0.0,99.9,29.86,70,Cloudy,State Road,4,Tuesday,9,OH,1,0,1,0,0
2,86.8,15.1,9.5,0.0,45.1,30.59,65,Clear,City Street,10,Thursday,7,TX,0,1,1,1,0
1,84.0,26.7,5.1,0.0,66.9,28.61,35,Clear,City Street,21,Monday,9,IL,0,0,0,0,0
1,83.2,2.6,9.8,0.0,85.1,30.06,45,Clear,City Street,16,Friday,11,MI,1,1,0,1,0
2,58.3,1.9,4.0,0.0,89.7,30.07,55,Clear,Highway,16,Sunday,10,GA,0,0,0,0,0
1,57.9,3.3,9.9,0.0,54.6,29.87,55,Clear,Highway,16,Friday,8,NY,0,0,1,0,0
1,35.4,0.5,8.1,0.0,19.5,30.05,65,Clear,Highway,7,Friday,11,NC,0,0,0,1,0
3,95.0,16.5,3.7,0.0,52.3,30.16,45,Cloudy,Highway,11,Monday,11,CA,1,1,0,0,1
1,50.3,21.2,10.0,0.0,94.9,29.98,35,Cloudy,Highway,17,Friday,8,TX,0,0,1,0,1
1,66.8,8.0,5.3,0.0,44.7,28.88,25,Clear,State Road,6,Wednesday,2,GA,0,1,1,0,0
1,65.1,11.6,7.5,0.0,65.8,29.46,25,Clear,Highway,8,Friday,6,PA,0,0,1,1,0
1,33.2,8.8,9.9,0.56,53.9,30.7,45,Rain,City Street,8,Tuesday,6,NY,0,0,1,1,0
1,25.1,3.8,5.1,0.0,58.6,29.32,25,Cloudy,City Street,12,Friday,3,FL,0,1,1,0,0
1,60.1,8.0,6.4,0.0,86.2,29.94,45,Cloudy,City Street,23,Monday,4,GA,0,1,0,0,0
3,50.9,14.5,10.0,0.46,65.1,29.54,55,Rain,Highway,4,Wednesday,2,NY,1,0,0,0,1
4,58.2,13.3,1.8,0.0,100.0,30.2,65,Snow,Rural Road,13,Thursday,9,MI,0,0,0,1,0
1,81.3,0.7,10.0,0.0,79.5,29.8,55,Cloudy,Interstate,7,Thursday,9,IL,1,0,0,0,0
2,64.5,5.0,3.6,0.09,62.6,30.23,55,Rain,Highway,22,Thursday,10,IL,0,0,1,0,0
2,75.2,4.1,5.9,0.05,58.1,30.09,35,Thunderstorm,City Street,6,Thursday,7,OH,0,0,0,0,0
1,68.9,11.2,8.8,0.0,66.6,29.71,25,Snow,Rural Road,11,Thursday,10,NC,0,1,0,0,0
1,53.7,5.6,9.8,0.0,35.3,28.79,35,Cloudy,City Street,17,Tuesday,6,TX,0,1,0,0,1
2,40.0,3.4,8.9,0.27,38.8,29.47,75,Rain,State Road,17,Wednesday,12,OH,0,0,0,0,0
3,65.3,9.8,8.1,0.0,75.1,29.3,70,Clear,State Road,11,Monday,5,GA,0,0,0,0,1
2,61.7,5.1,6.7,0.0,78.4,29.29,45,Cloudy,City Street,10,Wednesday,12,PA,0,1,0,1,0
1,78.3,2.4,10.0,0.0,33.5,30.15,45,Windy,State Road,11,Friday,6,PA,0,0,0,1,0
2,57.0,17.7,10.0,0.0,77.2,30.91,70,Cloudy,Interstate,8,Thursday,6,IL,0,0,0,1,0
1,54.1,1.0,10.0,0.0,56.5,28.67,25,Fog,City Street,7,Monday,5,GA,0,1,0,1,0
